dataset,table,column,type,description
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,campaign_base_campaign,STRING,"The resource name of the base campaign of a draft or experiment campaign. For base campaigns, this is equal to `resource_name`. This field is read-only."
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,metrics_conversions,FLOAT,The number of conversions. This only includes conversion actions which include_in_conversions_metric attribute is set to true.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,metrics_conversions_value,FLOAT,The total value of conversions. This only includes conversion actions which include_in_conversions_metric attribute is set to true.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,metrics_value_per_conversion,FLOAT,The value of conversions divided by the number of conversions. This only includes conversion actions which include_in_conversions_metric attribute is set to true.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_ad_network_type,STRING,Ad network type.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_conversion_action,STRING,Resource name of the conversion action.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_conversion_action_category,STRING,Conversion action category.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_conversion_action_name,STRING,Conversion action name.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_conversion_attribution_event_type,STRING,Conversion attribution event type.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_date,DATE,"Date to which metrics apply. yyyy-MM-dd format, e.g., 2018-04-17."
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_day_of_week,STRING,"Day of the week, e.g., MONDAY."
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_month,DATE,Month as represented by the date of the first day of a month. Formatted as yyyy-MM-dd.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_quarter,DATE,"Quarter as represented by the date of the first day of a quarter. Uses the calendar year for quarters, e.g., the second quarter of 2018 starts on 2018-04-01. Formatted as yyyy-MM-dd."
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_slot,STRING,Position of the ad.
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_week,DATE,"Week as defined as Monday through Sunday, and represented by the date of Monday. Formatted as yyyy-MM-dd."
dt_google_ads_3171328350,p_ads_CampaignConversionStats_3171328350,segments_year,INTEGER,"Year, formatted as yyyy."
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,campaign_id,INTEGER,The ID of the campaign.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,customer_id,INTEGER,The ID of the customer.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,campaign_base_campaign,STRING,"The resource name of the base campaign of a draft or experiment campaign. For base campaigns, this is equal to `resource_name`. This field is read-only."
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_absolute_top_impression_percentage,FLOAT,The percent of your ad impressions that are shown as the very first ad above the organic search results.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_search_budget_lost_absolute_top_impression_share,FLOAT,The number estimating how often your ad wasn't the very first ad above the organic search results due to a low budget. Note: Search budget lost absolute top impression share is reported in the range of 0 to 0.9. Any value above 0.9 is reported as 0.9001.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_search_budget_lost_top_impression_share,FLOAT,The number estimating how often your ad didn't show anywhere above the organic search results due to a low budget. Note: Search budget lost top impression share is reported in the range of 0 to 0.9. Any value above 0.9 is reported as 0.9001.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_search_rank_lost_absolute_top_impression_share,FLOAT,The number estimating how often your ad wasn't the very first ad above the organic search results due to poor Ad Rank. Note: Search rank lost absolute top impression share is reported in the range of 0 to 0.9. Any value above 0.9 is reported as 0.9001.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_search_rank_lost_top_impression_share,FLOAT,The number estimating how often your ad didn't show anywhere above the organic search results due to poor Ad Rank. Note: Search rank lost top impression share is reported in the range of 0 to 0.9. Any value above 0.9 is reported as 0.9001.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_search_top_impression_share,FLOAT,The impressions you've received in the top location (anywhere above the organic search results) compared to the estimated number of impressions you were eligible to receive in the top location. Note: Search top impression share is reported in the range of 0.1 to 1. Any value below 0.1 is reported as 0.0999.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,metrics_top_impression_percentage,FLOAT,The percent of your ad impressions that are shown anywhere above the organic search results.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,segments_ad_network_type,STRING,Ad network type.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,segments_date,DATE,"Date to which metrics apply. yyyy-MM-dd format, e.g., 2018-04-17."
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,segments_month,DATE,Month as represented by the date of the first day of a month. Formatted as yyyy-MM-dd.
dt_google_ads_3171328350,p_ads_CampaignCookieStats_3171328350,segments_week,DATE,"Week as defined as Monday through Sunday, and represented by the date of Monday. Formatted as yyyy-MM-dd."
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_criterion_id,INTEGER,The ID of the criterion. This field is ignored during mutate.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_id,INTEGER,The ID of the campaign.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_bid_modifier,FLOAT,The modifier for the bids when the criterion matches. The modifier must be in the range: 0.1 - 10.0. Most targetable criteria types support modifiers. Use 0 to opt out of a Device type.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_campaign,STRING,The campaign to which the criterion belongs.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_device_type,STRING,Type of the device.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_display_name,STRING,The display name of the criterion. This field is ignored for mutates.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_negative,BOOLEAN,Whether to target (`false`) or exclude (`true`) the criterion.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_status,STRING,The status of the criterion.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_criterion_type,STRING,The type of the criterion.
dt_google_ads_3171328350,p_ads_CampaignCriterion_3171328350,campaign_name,STRING,"The name of the campaign. This field is required and should not be empty when creating new campaigns. It must not contain any null (code point 0x0), NL line feed (code point 0xA) or carriage return (code point 0xD) characters."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,campaign_id,INTEGER,The ID of the campaign.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,customer_id,INTEGER,The ID of the customer.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,campaign_base_campaign,STRING,"The resource name of the base campaign of a draft or experiment campaign. For base campaigns, this is equal to `resource_name`. This field is read-only."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,metrics_all_conversions,FLOAT,The total number of conversions. This only includes conversion actions which include_in_conversions_metric attribute is set to true.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,metrics_all_conversions_value,FLOAT,The total value of all conversions.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,metrics_cross_device_conversions,FLOAT,"Conversions from when a customer clicks on a Google Ads ad on one device, then converts on a different device or browser. Cross-device conversions are already included in all_conversions."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,metrics_value_per_all_conversions,FLOAT,The value of all conversions divided by the number of all conversions.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_ad_network_type,STRING,Ad network type.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_conversion_action,STRING,Resource name of the conversion action.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_conversion_action_category,STRING,Conversion action category.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_conversion_action_name,STRING,Conversion action name.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_conversion_attribution_event_type,STRING,Conversion attribution event type.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_date,DATE,"Date to which metrics apply. yyyy-MM-dd format, e.g., 2018-04-17."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_day_of_week,STRING,"Day of the week, e.g., MONDAY."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_month,DATE,Month as represented by the date of the first day of a month. Formatted as yyyy-MM-dd.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_quarter,DATE,"Quarter as represented by the date of the first day of a quarter. Uses the calendar year for quarters, e.g., the second quarter of 2018 starts on 2018-04-01. Formatted as yyyy-MM-dd."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_week,DATE,"Week as defined as Monday through Sunday, and represented by the date of Monday. Formatted as yyyy-MM-dd."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceConversionStats_3171328350,segments_year,INTEGER,"Year, formatted as yyyy."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceStats_3171328350,campaign_id,INTEGER,The ID of the campaign.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceStats_3171328350,customer_id,INTEGER,The ID of the customer.
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceStats_3171328350,campaign_base_campaign,STRING,"The resource name of the base campaign of a draft or experiment campaign. For base campaigns, this is equal to `resource_name`. This field is read-only."
dt_google_ads_3171328350,p_ads_CampaignCrossDeviceStats_3171328350,metrics_absolute_top_impression_percentage,FLOAT,The percent of your ad impressions that are shown as the very first ad above the organic search results.
